series,phi,N,rep,loglik_pf,phi_true,nu,c
Serie_3,0.8777848101265823,500,26,-1580.9059161724588,0.8,2.5,0.2
Serie_3,0.8777848101265823,500,27,-1578.487157067741,0.8,2.5,0.2
Serie_3,0.8777848101265823,500,28,-1580.87861616356,0.8,2.5,0.2
Serie_3,0.8777848101265823,500,29,-1576.4371461811852,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,0,-1580.8416265908193,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,1,-1582.4637869949333,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,2,-1582.846895285969,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,3,-1581.091330447466,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,4,-1580.3958343007353,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,5,-1582.6833194352926,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,6,-1582.296292715016,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,7,-1581.5209322578119,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,8,-1582.6008689779499,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,9,-1581.8357994716296,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,10,-1582.6033887752208,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,11,-1581.4092628343028,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,12,-1583.4542583037803,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,13,-1582.7867903501588,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,14,-1581.011965071208,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,15,-1580.5294665878093,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,16,-1581.929029703556,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,17,-1582.9258148781664,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,18,-1580.5324118383721,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,19,-1582.9560379130464,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,20,-1581.4810164098285,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,21,-1583.7945336161317,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,22,-1581.23836913807,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,23,-1581.4814949934494,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,24,-1583.0206983676362,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,25,-1583.552354957186,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,26,-1582.0829181789659,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,27,-1581.6452149081965,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,28,-1580.3488662103596,0.8,2.5,0.2
Serie_3,0.8828354430379747,500,29,-1582.0337726074258,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,0,-1586.9147237679072,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,1,-1584.8163855190671,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,2,-1584.4551535047676,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,3,-1584.7109954920052,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,4,-1585.286940925244,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,5,-1586.2936903053846,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,6,-1586.289468751247,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,7,-1584.5629605298755,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,8,-1584.980045772276,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,9,-1583.3693384777996,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,10,-1584.0609568880047,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,11,-1584.5633472265058,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,12,-1584.5219221641644,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,13,-1583.735148846151,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,14,-1585.214938352566,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,15,-1583.8137084777268,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,16,-1584.916826885471,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,17,-1584.4972641028019,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,18,-1584.7189213752822,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,19,-1584.39253082732,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,20,-1584.4756708076793,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,21,-1585.2275159030805,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,22,-1586.8988899197632,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,23,-1585.5085968611309,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,24,-1584.694770528199,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,25,-1583.5816766490625,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,26,-1585.3073357349822,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,27,-1586.439241556808,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,28,-1583.3520389508262,0.8,2.5,0.2
Serie_3,0.8878860759493671,500,29,-1584.306403554531,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,0,-1586.9018376743743,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,1,-1587.826722615788,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,2,-1586.9559141864847,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,3,-1588.1270275719364,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,4,-1586.596502381105,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,5,-1587.0134070854529,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,6,-1588.6547032134858,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,7,-1587.5709775023397,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,8,-1588.6203517640135,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,9,-1587.7940259890022,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,10,-1587.3628386638525,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,11,-1587.903718521854,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,12,-1587.2878430167455,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,13,-1589.1950991568608,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,14,-1589.2510768155942,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,15,-1589.781886079832,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,16,-1588.8049923677459,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,17,-1589.5041707003697,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,18,-1587.3860425365872,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,19,-1588.6843453060665,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,20,-1585.290323320463,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,21,-1588.7489935545395,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,22,-1586.9391649351169,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,23,-1587.317744068673,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,24,-1586.3422014314965,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,25,-1587.0808364605748,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,26,-1587.754232904431,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,27,-1587.6197534749078,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,28,-1584.9454493173723,0.8,2.5,0.2
Serie_3,0.8929367088607595,500,29,-1587.3173646192542,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,0,-1590.6972704430761,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,1,-1591.0112362120135,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,2,-1590.0782667010592,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,3,-1590.368224517352,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,4,-1591.3812523837314,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,5,-1592.634581678124,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,6,-1591.0832637698568,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,7,-1591.389524108047,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,8,-1590.4385793655024,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,9,-1590.6450215190464,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,10,-1590.8491212333058,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,11,-1588.4264240412263,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,12,-1589.5928112119168,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,13,-1590.9161744841829,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,14,-1591.2575611479451,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,15,-1591.3685241772914,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,16,-1589.0132856962064,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,17,-1589.3250368601468,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,18,-1589.4624508963807,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,19,-1590.944557910403,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,20,-1590.138811432128,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,21,-1592.718498951707,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,22,-1593.1870992392603,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,23,-1590.6176714196426,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,24,-1590.7631024347284,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,25,-1588.9288137613296,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,26,-1589.1525148775384,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,27,-1590.139179302279,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,28,-1592.1426861944117,0.8,2.5,0.2
Serie_3,0.8979873417721519,500,29,-1591.9063458283892,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,0,-1595.340638866121,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,1,-1594.8323692455588,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,2,-1591.7840643083694,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,3,-1592.5976959868844,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,4,-1595.0823627323819,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,5,-1595.0927583192306,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,6,-1596.8729082685197,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,7,-1593.765988538814,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,8,-1594.2262840273563,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,9,-1594.3471214412696,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,10,-1592.1837764847376,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,11,-1593.8483311603375,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,12,-1595.6719156489119,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,13,-1594.5599384830048,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,14,-1597.282928797027,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,15,-1591.4317763077115,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,16,-1593.167473911685,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,17,-1595.844094132987,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,18,-1595.0725137594413,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,19,-1592.4902085534604,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,20,-1593.0648305576842,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,21,-1594.2902593512192,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,22,-1594.6856937644377,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,23,-1594.184481424635,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,24,-1595.0643423975557,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,25,-1591.4416773722414,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,26,-1595.384883295831,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,27,-1595.9146283738912,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,28,-1595.0780898088753,0.8,2.5,0.2
Serie_3,0.9030379746835443,500,29,-1593.894249761287,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,0,-1597.3209932868517,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,1,-1598.4892328553015,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,2,-1596.8575671170208,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,3,-1598.931246987523,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,4,-1598.7709355829852,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,5,-1601.363468794614,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,6,-1596.8574751355966,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,7,-1597.7266880707148,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,8,-1598.1553087400991,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,9,-1599.496994803831,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,10,-1597.760010761406,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,11,-1597.6487622658624,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,12,-1597.5727567150734,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,13,-1597.4798620304268,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,14,-1597.1207438616852,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,15,-1596.4033163108447,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,16,-1596.3515942054787,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,17,-1598.3500991288852,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,18,-1596.895869054324,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,19,-1596.9783661497731,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,20,-1595.7896875353235,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,21,-1599.1198966462864,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,22,-1597.5273577900846,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,23,-1595.693502210757,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,24,-1599.024874614653,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,25,-1599.0691335734682,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,26,-1597.953797807939,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,27,-1599.588392265247,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,28,-1595.151406786227,0.8,2.5,0.2
Serie_3,0.9080886075949367,500,29,-1598.045520651847,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,0,-1603.0815747818874,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,1,-1602.6817683457825,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,2,-1599.6424431101543,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,3,-1599.3663284785393,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,4,-1601.0283098075497,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,5,-1600.5074782920676,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,6,-1600.6032172639566,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,7,-1599.6777247745906,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,8,-1600.5374013351288,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,9,-1602.2218092824255,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,10,-1599.9707515423274,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,11,-1601.9925435770801,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,12,-1601.6426837944434,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,13,-1601.8887290696503,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,14,-1601.8635999444882,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,15,-1602.0228613220186,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,16,-1603.032466146717,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,17,-1600.896380745415,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,18,-1600.7906355800512,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,19,-1600.941422915373,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,20,-1599.5851099161716,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,21,-1602.5679311062258,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,22,-1600.338453220067,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,23,-1601.8737440015107,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,24,-1601.4916336011852,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,25,-1601.1534604671942,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,26,-1601.7470942838936,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,27,-1600.2502462811403,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,28,-1599.7920161862212,0.8,2.5,0.2
Serie_3,0.9131392405063291,500,29,-1602.895079163819,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,0,-1606.134539320532,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,1,-1604.6853718031957,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,2,-1605.9408927905265,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,3,-1604.5617836250262,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,4,-1604.045810036073,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,5,-1603.836379975338,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,6,-1603.5035091644215,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,7,-1606.1679074650863,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,8,-1602.648963612233,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,9,-1604.570638559793,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,10,-1603.7594686582206,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,11,-1606.403588802595,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,12,-1605.876288789431,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,13,-1603.7150464153372,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,14,-1603.9235920307335,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,15,-1605.4208287117378,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,16,-1605.3072570229074,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,17,-1605.376135962904,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,18,-1605.5457096463244,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,19,-1603.744057442282,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,20,-1604.3502257445855,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,21,-1602.8291800840911,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,22,-1605.784289067238,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,23,-1605.617379048299,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,24,-1606.0308946714106,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,25,-1604.785686057325,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,26,-1605.8689390878105,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,27,-1603.5248075369657,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,28,-1603.7221961805674,0.8,2.5,0.2
Serie_3,0.9181898734177215,500,29,-1603.0594462038762,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,0,-1607.7518613141242,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,1,-1610.5606447821629,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,2,-1608.702134393397,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,3,-1609.5759390189555,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,4,-1610.2055092533733,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,5,-1609.0646826153577,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,6,-1607.032167101558,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,7,-1608.4406893146738,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,8,-1609.0207654239493,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,9,-1608.3370549441706,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,10,-1607.8684193931147,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,11,-1610.064079953648,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,12,-1610.020512696407,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,13,-1609.3082769917323,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,14,-1609.28425948723,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,15,-1610.648795678431,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,16,-1608.821178004166,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,17,-1610.3320694232596,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,18,-1608.1979870496427,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,19,-1610.1156806408803,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,20,-1605.6341659458199,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,21,-1607.945412202283,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,22,-1608.9293077997131,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,23,-1609.0386350083422,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,24,-1608.4570200587686,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,25,-1609.2154647710395,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,26,-1609.2001972019034,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,27,-1608.8526370125237,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,28,-1608.8941062711747,0.8,2.5,0.2
Serie_3,0.9232405063291139,500,29,-1607.9085435460559,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,0,-1612.982719511707,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,1,-1613.2461242765248,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,2,-1611.8345318603026,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,3,-1610.9016180817198,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,4,-1612.8132718770328,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,5,-1612.7653608400403,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,6,-1612.1755893416162,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,7,-1613.3363354452222,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,8,-1615.1601371254312,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,9,-1611.9197347006348,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,10,-1611.623885537413,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,11,-1612.418463169665,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,12,-1611.726445710782,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,13,-1614.9741795546738,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,14,-1611.625561722732,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,15,-1614.194084132193,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,16,-1614.7039820435577,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,17,-1613.167319644211,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,18,-1612.1187088297288,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,19,-1612.1110887331884,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,20,-1613.4203835304024,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,21,-1612.0563794695888,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,22,-1611.7914460852487,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,23,-1612.737998468462,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,24,-1611.8869649464066,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,25,-1611.2662800202847,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,26,-1614.2908567906077,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,27,-1610.5600145527744,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,28,-1613.7686852753263,0.8,2.5,0.2
Serie_3,0.9282911392405063,500,29,-1614.1298904594792,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,0,-1614.0472112624939,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,1,-1616.1215230651212,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,2,-1617.5141324915244,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,3,-1617.6664830556988,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,4,-1617.8048326795017,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,5,-1618.024731871711,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,6,-1616.6026658464805,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,7,-1615.594636835306,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,8,-1616.9184559296107,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,9,-1616.3427982699086,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,10,-1618.9833181452948,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,11,-1617.47177738056,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,12,-1616.9879967368981,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,13,-1616.5229916397218,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,14,-1618.0482198217842,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,15,-1615.7637150137664,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,16,-1618.4081079674106,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,17,-1616.53776251019,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,18,-1618.325960233535,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,19,-1618.0313310050303,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,20,-1617.1576232157925,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,21,-1616.891098260276,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,22,-1615.490179353084,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,23,-1617.1269369828267,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,24,-1615.9921543853127,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,25,-1618.3068781677594,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,26,-1616.1072505354718,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,27,-1618.3524678722201,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,28,-1617.0547344888987,0.8,2.5,0.2
Serie_3,0.9333417721518987,500,29,-1618.7012682372106,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,0,-1622.5542459378305,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,1,-1621.5634055953574,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,2,-1621.7266255749855,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,3,-1622.2084615921397,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,4,-1622.0428053303042,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,5,-1620.8354542905709,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,6,-1622.4451510206027,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,7,-1622.3246575178068,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,8,-1622.5616795942144,0.8,2.5,0.2
