series,beta_index,beta_value,N,rep,loglik_pf,phi_fixed,nu,c,beta_true_j
Serie_3,1,0.5859296482412061,500,9,-1565.3274237041421,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,10,-1568.3626671331754,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,11,-1567.0283039501207,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,12,-1564.1373957715905,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,13,-1566.766725343802,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,14,-1568.4581299610136,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,15,-1564.6105778687133,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,16,-1565.6138086669273,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,17,-1566.9008777108577,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,18,-1566.5009496853731,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,19,-1567.4842249691876,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,20,-1564.1766375526415,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,21,-1567.4064687341724,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,22,-1566.3575679423936,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,23,-1564.3522569156587,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,24,-1568.1931659010806,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,25,-1567.3305412805776,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,26,-1565.9312045524919,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,27,-1566.2716980303187,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,28,-1566.1763160904325,0.8,2.5,0.2,0.4
Serie_3,1,0.5859296482412061,500,29,-1565.9643643574548,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,0,-1567.3679351700587,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,1,-1569.1545118391875,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,2,-1567.8411953704842,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,3,-1567.87614701404,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,4,-1568.3283105719706,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,5,-1568.6988180113005,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,6,-1569.4549012807624,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,7,-1566.3923560423584,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,8,-1569.188811182474,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,9,-1567.8440128132538,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,10,-1567.2238942572972,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,11,-1569.186938261999,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,12,-1566.6480420724704,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,13,-1567.9442932539932,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,14,-1567.2522455069966,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,15,-1567.2539105044073,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,16,-1567.0782815283383,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,17,-1569.1371999233438,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,18,-1568.0415344841256,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,19,-1566.8802104766169,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,20,-1570.1129042066739,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,21,-1569.6859648757745,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,22,-1568.7981736353836,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,23,-1570.9269066067477,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,24,-1567.775144330904,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,25,-1567.8450604662617,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,26,-1566.6472046302752,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,27,-1568.6522789141873,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,28,-1570.947607647618,0.8,2.5,0.2,0.4
Serie_3,1,0.5959798994974875,500,29,-1568.2811862929493,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,0,-1569.3673232324304,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,1,-1570.7413647371957,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,2,-1569.3268051751688,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,3,-1569.7890945444376,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,4,-1568.979733069922,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,5,-1569.609953355586,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,6,-1569.3445084550322,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,7,-1568.7986884378477,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,8,-1569.7118152524008,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,9,-1568.4603051730182,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,10,-1571.0170053956385,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,11,-1568.014498085973,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,12,-1570.978242159971,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,13,-1569.8020863257698,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,14,-1568.3753872700186,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,15,-1567.9579976786094,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,16,-1569.697772761946,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,17,-1568.656916296415,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,18,-1570.0422940224414,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,19,-1568.9735494050335,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,20,-1570.3472899116298,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,21,-1568.1997506716707,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,22,-1569.6869600584846,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,23,-1569.732674175051,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,24,-1570.6572351088216,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,25,-1569.8898606344787,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,26,-1570.3636222384757,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,27,-1568.792424847313,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,28,-1569.559012667577,0.8,2.5,0.2,0.4
Serie_3,1,0.606030150753769,500,29,-1569.8067398862258,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,0,-1569.514664951969,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,1,-1570.8831525378573,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,2,-1572.3397695159372,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,3,-1571.6015961765263,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,4,-1572.4532101456984,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,5,-1573.1704112132836,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,6,-1569.7543217265702,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,7,-1570.8346310299407,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,8,-1573.2938996676114,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,9,-1572.6736074420603,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,10,-1572.140397927901,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,11,-1570.4234307494767,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,12,-1572.2746428012572,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,13,-1571.2153879995026,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,14,-1571.8737945360097,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,15,-1570.2539508782288,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,16,-1572.9817652563027,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,17,-1571.6617116394398,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,18,-1569.8616959859983,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,19,-1572.1634202505531,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,20,-1572.0609215880354,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,21,-1571.9659878870077,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,22,-1570.6809959516386,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,23,-1570.8652717019722,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,24,-1571.8361626347732,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,25,-1572.0515851497885,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,26,-1572.8030828734466,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,27,-1571.9755736112088,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,28,-1572.0243318732569,0.8,2.5,0.2,0.4
Serie_3,1,0.6160804020100502,500,29,-1571.9217439214028,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,0,-1574.3191174056026,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,1,-1572.2747245511885,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,2,-1573.8229493635995,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,3,-1573.6045777069892,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,4,-1575.0136232498853,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,5,-1574.588721443251,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,6,-1575.1805793797744,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,7,-1572.6333539183524,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,8,-1573.5753386959111,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,9,-1573.502121677353,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,10,-1574.354997156483,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,11,-1573.5944282758282,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,12,-1572.8631966133344,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,13,-1574.6481258363128,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,14,-1573.1626307972795,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,15,-1573.857847092552,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,16,-1574.9983250662717,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,17,-1572.9736097407358,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,18,-1573.2616095890176,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,19,-1573.6901610386053,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,20,-1573.4692005743236,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,21,-1572.399205943698,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,22,-1574.0625978213927,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,23,-1572.3637027337638,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,24,-1574.6055214558219,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,25,-1575.315170371006,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,26,-1573.9153727882717,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,27,-1572.4331624799395,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,28,-1574.0177874953686,0.8,2.5,0.2,0.4
Serie_3,1,0.6261306532663317,500,29,-1572.1335881545244,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,0,-1576.1568065670604,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,1,-1575.3867773316974,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,2,-1574.6756245883287,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,3,-1575.2638287405284,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,4,-1576.3531530870032,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,5,-1573.8407215911038,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,6,-1576.482566426753,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,7,-1574.2009453699418,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,8,-1575.2604418787498,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,9,-1574.5296088754785,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,10,-1575.6470370858674,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,11,-1575.6910470400685,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,12,-1576.8295594086344,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,13,-1573.5204106178771,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,14,-1577.6343236400335,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,15,-1576.622468651415,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,16,-1575.327824944731,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,17,-1576.5189287518172,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,18,-1576.0233314364862,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,19,-1575.3557825222824,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,20,-1575.035461121246,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,21,-1577.0552801884487,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,22,-1576.525684872385,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,23,-1576.368581137862,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,24,-1574.8940239379301,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,25,-1576.7446129669743,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,26,-1576.040626512659,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,27,-1574.8830220764191,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,28,-1574.8527754000665,0.8,2.5,0.2,0.4
Serie_3,1,0.6361809045226131,500,29,-1575.2165119843773,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,0,-1577.5260571137137,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,1,-1577.280459432753,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,2,-1579.1787362624218,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,3,-1578.5243221534108,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,4,-1578.2395099362682,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,5,-1578.6219869208412,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,6,-1578.1086573464675,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,7,-1578.2871906090807,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,8,-1577.250979366469,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,9,-1578.580213623277,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,10,-1579.0853372797717,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,11,-1578.2042526930238,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,12,-1578.0241163924177,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,13,-1578.26946037359,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,14,-1578.1431444382993,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,15,-1578.3379252048212,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,16,-1577.467264101248,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,17,-1579.6081952068057,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,18,-1576.405554835619,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,19,-1580.3503549594109,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,20,-1575.9713176627179,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,21,-1579.2110502333776,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,22,-1576.5849467532466,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,23,-1577.5304524589687,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,24,-1578.462228711421,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,25,-1579.7683899990238,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,26,-1578.3630133372808,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,27,-1576.386341024068,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,28,-1577.6738679549615,0.8,2.5,0.2,0.4
Serie_3,1,0.6462311557788946,500,29,-1577.1744919471187,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,0,-1579.5105476714562,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,1,-1579.4350986567395,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,2,-1580.1125563197318,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,3,-1580.0970014048892,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,4,-1579.6357067322708,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,5,-1580.039484566371,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,6,-1580.4788442323159,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,7,-1579.7953799146212,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,8,-1581.51397091344,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,9,-1579.4625815478303,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,10,-1580.749740424905,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,11,-1581.9426203119629,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,12,-1580.5152488433407,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,13,-1580.695813235818,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,14,-1580.5172594613266,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,15,-1582.7673043040334,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,16,-1580.3799072380505,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,17,-1578.8261979067577,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,18,-1582.3337910468933,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,19,-1579.4528584942736,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,20,-1580.1256116384814,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,21,-1580.263654993637,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,22,-1579.6064240729356,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,23,-1579.037028579137,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,24,-1578.4491245344418,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,25,-1580.9650851226495,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,26,-1580.7030768490758,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,27,-1579.1311593265148,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,28,-1581.5705757095532,0.8,2.5,0.2,0.4
Serie_3,1,0.656281407035176,500,29,-1581.0489202773451,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,0,-1582.6307517974958,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,1,-1584.1408887847629,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,2,-1580.8089700289415,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,3,-1582.4661208056998,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,4,-1583.6779461651074,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,5,-1582.9441361415795,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,6,-1582.7492367583918,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,7,-1581.7048704657,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,8,-1582.3348881688523,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,9,-1582.1669705465467,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,10,-1581.6100380396804,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,11,-1581.3248884071422,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,12,-1584.3573396793704,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,13,-1582.8914540544806,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,14,-1581.6781642819053,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,15,-1583.2252744415587,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,16,-1581.0222114624792,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,17,-1582.0767973403968,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,18,-1582.3783230187728,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,19,-1583.5718462115317,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,20,-1580.6460618964663,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,21,-1583.111522988686,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,22,-1581.7835127700232,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,23,-1582.517298420104,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,24,-1580.2797763949259,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,25,-1581.664897390697,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,26,-1584.0427271234657,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,27,-1582.0190968478232,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,28,-1583.1564199889397,0.8,2.5,0.2,0.4
Serie_3,1,0.6663316582914572,500,29,-1583.6699141169925,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,0,-1584.8926495201288,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,1,-1583.7711083420859,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,2,-1584.2214910529983,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,3,-1582.696365997837,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,4,-1584.5549278488302,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,5,-1584.7117750597424,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,6,-1585.0002758288301,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,7,-1585.386125743744,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,8,-1585.1936407070743,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,9,-1585.1559031388308,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,10,-1584.655341268314,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,11,-1584.2163988282368,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,12,-1584.5806906632472,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,13,-1586.0063307363398,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,14,-1585.6943173763777,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,15,-1584.0946633152823,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,16,-1585.099560577648,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,17,-1584.347863118437,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,18,-1585.4275460143947,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,19,-1583.5946630441783,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,20,-1582.714257266001,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,21,-1585.5902328971915,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,22,-1584.6076365810436,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,23,-1584.9170353703016,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,24,-1583.1338643376644,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,25,-1585.258188591408,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,26,-1584.9998300391937,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,27,-1584.982314154091,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,28,-1583.3695029952667,0.8,2.5,0.2,0.4
Serie_3,1,0.6763819095477387,500,29,-1586.1535366291919,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,0,-1587.2206381501355,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,1,-1588.1423017905702,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,2,-1588.6969150155987,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,3,-1587.7162012332744,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,4,-1586.9401023310202,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,5,-1587.6902609447109,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,6,-1587.5108308891904,0.8,2.5,0.2,0.4
Serie_3,1,0.6864321608040201,500,7,-1584.7695825377712,0.8,2.5,0.2,0.4
